date,balance,non-trade,cumm_pnl,daily_return,cumm_returns*
2021-12-21,514509.23,100000.0,414509.23,0.0,177.10148
2021-12-22,516444.09,100000.0,416444.09,0.37606,177.47754
2021-12-23,529415.21,100000.0,429415.21,2.51162,179.98916
2021-12-24,532736.88,100000.0,432736.88,0.62742,180.61658
2021-12-25,532736.88,100000.0,432736.88,0.0,180.61658
2021-12-26,529307.12,100000.0,429307.12,-0.6438,179.97278
2021-12-27,530395.75,100000.0,430395.75,0.20567,180.17845
2021-12-28,528503.32,100000.0,428503.32,-0.3568,179.82165
2021-12-29,535896.58,100000.0,435896.58,1.39891,181.22056
2021-12-30,533604.38,100000.0,433604.38,-0.42773,180.79283
2021-12-31,533604.38,100000.0,433604.38,0.0,180.79283
2022-01-01,533604.38,100000.0,433604.38,0.0,180.79283
2022-01-02,533604.38,100000.0,433604.38,0.0,180.79283
2022-01-03,533604.38,100000.0,433604.38,0.0,180.79283
2022-01-04,531641.44,100000.0,431641.44,-0.36786,180.42496
2022-01-05,527930.97,100000.0,427930.97,-0.69793,179.72704
2022-01-06,553142.76,100000.0,453142.76,4.77558,184.50262
2022-01-07,556831.37,100000.0,456831.37,0.66685,185.16947
2022-01-08,555432.36,100000.0,455432.36,-0.25124,184.91822
2022-01-09,561307.04,100000.0,461307.04,1.05768,185.9759
2022-01-10,559029.36,100000.0,459029.36,-0.40578,185.57012
2022-01-11,552831.81,100000.0,452831.81,-1.10863,184.46149
2022-01-12,552831.81,100000.0,452831.81,0.0,184.46149
2022-01-13,552831.81,100000.0,452831.81,0.0,184.46149
2022-01-14,553645.09,100000.0,453645.09,0.14711,184.6086
2022-01-15,553645.09,100000.0,453645.09,0.0,184.6086
2022-01-16,550459.36,100000.0,450459.36,-0.57541,184.03319
2022-01-17,550459.36,100000.0,450459.36,0.0,184.03319
2022-01-18,551866.87,100000.0,451866.87,0.2557,184.28889
2022-01-19,539934.03,100000.0,439934.03,-2.16227,182.12662
2022-01-20,516699.98,100000.0,416699.98,-4.30313,177.82349
2022-01-21,552797.13,100000.0,452797.13,6.98609,184.80959
2022-01-22,605042.74,100000.0,505042.74,9.45114,194.26073
2022-01-23,605042.74,100000.0,505042.74,0.0,194.26073
2022-01-24,605042.74,100000.0,505042.74,0.0,194.26073
2022-01-25,612916.29,100000.0,512916.29,1.30132,195.56205
2022-01-26,617608.76,100000.0,517608.76,0.7656,196.32764
2022-01-27,619391.41,100000.0,519391.41,0.28864,196.61628
2022-01-28,624953.13,100000.0,524953.13,0.89793,197.51421
2022-01-29,625845.33,100000.0,525845.33,0.14276,197.65698
2022-01-30,629209.94,100000.0,529209.94,0.53761,198.19459
2022-01-31,626549.2,100000.0,526549.2,-0.42287,197.77172
2022-02-01,625862.44,100000.0,525862.44,-0.10961,197.66211
2022-02-02,624292.47,100000.0,524292.47,-0.25085,197.41126
2022-02-03,630542.91,100000.0,530542.91,1.2012,198.41246
2022-02-04,630933.34,100000.0,530933.34,0.06192,198.47438
2022-02-05,630933.34,100000.0,530933.34,0.0,198.47438
2022-02-06,655006.14,100000.0,555006.14,3.81543,202.28981
2022-02-07,684010.78,100000.0,584010.78,4.42815,206.71796
2022-02-08,684937.78,100000.0,584937.78,0.13552,206.85348
2022-02-09,684937.78,100000.0,584937.78,0.0,206.85348
2022-02-10,685564.63,100000.0,585564.63,0.09152,206.945
2022-02-11,685564.63,100000.0,585564.63,0.0,206.945
2022-02-12,693055.89,100000.0,593055.89,1.09271,208.03771
2022-02-13,696420.61,100000.0,596420.61,0.48549,208.5232
2022-02-14,700381.51,100000.0,600381.51,0.56875,209.09196
2022-02-15,700381.51,100000.0,600381.51,0.0,209.09196
2022-02-16,702491.2,100000.0,602491.2,0.30122,209.39318
2022-02-17,698391.97,100000.0,598391.97,-0.58353,208.80965
2022-02-18,710986.27,100000.0,610986.27,1.80333,210.61298
2022-02-19,713795.35,100000.0,613795.35,0.3951,211.00807
2022-02-20,738561.19,100000.0,638561.19,3.4696,214.47767
2022-02-21,740603.54,100000.0,640603.54,0.27653,214.7542
2022-02-22,740603.54,100000.0,640603.54,0.0,214.7542
2022-02-23,740603.54,100000.0,640603.54,0.0,214.7542
2022-02-24,751152.24,100000.0,651152.24,1.42434,216.17854
2022-02-25,755148.18,100000.0,655148.18,0.53197,216.71052
2022-02-26,759990.75,100000.0,659990.75,0.64127,217.35179
2022-02-27,772213.2,100000.0,672213.2,1.60824,218.96003
2022-02-28,779250.94,100000.0,679250.94,0.91137,219.8714
2022-03-01,779250.94,100000.0,679250.94,0.0,219.8714
2022-03-02,779250.94,100000.0,679250.94,0.0,219.8714
2022-03-03,779250.94,100000.0,679250.94,0.0,219.8714
2022-03-04,779250.94,100000.0,679250.94,0.0,219.8714
2022-03-05,785510.1,100000.0,685510.1,0.80323,220.67463
2022-03-06,789080.19,100000.0,689080.19,0.45449,221.12912
2022-03-07,796799.02,100000.0,696799.02,0.97821,222.10733
2022-03-08,807617.15,100000.0,707617.15,1.3577,223.46503
2022-03-09,815260.29,100000.0,715260.29,0.94638,224.41141
2022-03-10,824026.67,100000.0,724026.67,1.07529,225.48669
2022-03-11,826242.86,100000.0,726242.86,0.26895,225.75564
2022-03-12,829902.06,100000.0,729902.06,0.44287,226.19851
2022-03-13,831671.99,100000.0,731671.99,0.21327,226.41178
2022-03-14,831671.99,100000.0,731671.99,0.0,226.41178
2022-03-15,835541.85,100000.0,735541.85,0.46531,226.87709
2022-03-16,837551.83,100000.0,737551.83,0.24056,227.11765
2022-03-17,837551.83,100000.0,737551.83,0.0,227.11765
2022-03-18,837551.83,100000.0,737551.83,0.0,227.11765
2022-03-19,839420.23,100000.0,739420.23,0.22308,227.34073
2022-03-20,839420.23,100000.0,739420.23,0.0,227.34073
2022-03-21,831126.84,100000.0,731126.84,-0.98799,226.35274
2022-03-22,830058.9,100000.0,730058.9,-0.12849,226.22425
2022-03-23,826721.26,100000.0,726721.26,-0.4021,225.82215
2022-03-24,792102.84,100000.0,692102.84,-4.18744,221.63472
2022-03-25,823006.09,100000.0,723006.09,3.90142,225.53613
2022-03-26,816142.43,100000.0,716142.43,-0.83397,224.70216
2022-03-27,816142.43,100000.0,716142.43,0.0,224.70216
2022-03-28,853394.19,100000.0,753394.19,4.56437,229.26653
2022-03-29,866606.18,100000.0,766606.18,1.54817,230.8147
2022-03-30,860874.62,100000.0,760874.62,-0.66138,230.15332
2022-03-31,861457.02,100000.0,761457.02,0.06765,230.22097
2022-04-01,860305.0,100000.0,760305.0,-0.13373,230.08724
2022-04-02,863826.94,100000.0,763826.94,0.40938,230.49662
2022-04-03,863826.94,100000.0,763826.94,0.0,230.49662
2022-04-04,858415.33,100000.0,758415.33,-0.62647,229.87016
2022-04-05,840192.23,100000.0,740192.23,-2.12288,227.74728
2022-04-06,846153.11,100000.0,746153.11,0.70947,228.45675
2022-04-07,851397.57,100000.0,751397.57,0.6198,229.07655
2022-04-08,877618.09,100000.0,777618.09,3.0797,232.15625
2022-04-09,872632.48,100000.0,772632.48,-0.56808,231.58816
2022-04-10,872632.48,100000.0,772632.48,0.0,231.58816
2022-04-11,906414.74,100000.0,806414.74,3.8713,235.45947
2022-04-12,916959.31,100000.0,816959.31,1.16333,236.6228
2022-04-13,918827.89,100000.0,818827.89,0.20378,236.82658
2022-04-14,921651.61,100000.0,821651.61,0.30732,237.13389
2022-04-15,921651.61,100000.0,821651.61,0.0,237.13389
2022-04-16,923089.34,100000.0,823089.34,0.15599,237.28989
2022-04-17,926331.71,100000.0,826331.71,0.35125,237.64114
2022-04-18,926609.64,100000.0,826609.64,0.03,237.67114
2022-04-19,924462.15,100000.0,824462.15,-0.23176,237.43939
2022-04-20,924888.38,100000.0,824888.38,0.04611,237.48549
2022-04-21,915842.34,100000.0,815842.34,-0.97807,236.50742
2022-04-22,914952.0,100000.0,814952.0,-0.09722,236.41021
2022-04-23,913055.73,100000.0,813055.73,-0.20725,236.20296
2022-04-24,913055.73,100000.0,813055.73,0.0,236.20296
2022-04-25,912018.15,100000.0,812018.15,-0.11364,236.08932
2022-04-26,906545.65,100000.0,806545.65,-0.60004,235.48927
2022-04-27,902273.41,100000.0,802273.41,-0.47127,235.01801
2022-04-28,906107.21,100000.0,806107.21,0.4249,235.44291
2022-04-29,901361.48,100000.0,801361.48,-0.52375,234.91916
2022-04-30,904175.13,100000.0,804175.13,0.31216,235.23132
2022-05-01,907342.85,100000.0,807342.85,0.35034,235.58166
2022-05-02,916390.92,100000.0,816390.92,0.99721,236.57887
2022-05-03,917107.36,100000.0,817107.36,0.07818,236.65705
2022-05-04,917107.36,100000.0,817107.36,0.0,236.65705
2022-05-05,934473.76,100000.0,834473.76,1.89361,238.55065
2022-05-06,951570.48,100000.0,851570.48,1.82956,240.38021
2022-05-07,954287.2,100000.0,854287.2,0.2855,240.66571
2022-05-08,990960.42,100000.0,890960.42,3.843,244.5087
2022-05-09,998092.81,100000.0,898092.81,0.71975,245.22845
2022-05-10,955057.49,100000.0,855057.49,-4.31176,240.91669
2022-05-11,981034.62,100000.0,881034.62,2.71995,243.63665
2022-05-12,981034.62,100000.0,881034.62,0.0,243.63665
2022-05-13,981034.62,100000.0,881034.62,0.0,243.63665
2022-05-14,987996.04,100000.0,887996.04,0.7096,244.34625
2022-05-15,987996.04,100000.0,887996.04,0.0,244.34625
2022-05-16,1008086.48,100000.0,908086.48,2.03345,246.3797
2022-05-17,1008086.48,100000.0,908086.48,0.0,246.3797
2022-05-18,1015963.44,100000.0,915963.44,0.78138,247.16108
2022-05-19,1015963.44,100000.0,915963.44,0.0,247.16108
2022-05-20,1020078.56,100000.0,920078.56,0.40505,247.56613
2022-05-21,1020078.56,100000.0,920078.56,0.0,247.56613
2022-05-22,1034060.79,100000.0,934060.79,1.3707,248.93683
2022-05-23,1030064.58,100000.0,930064.58,-0.38646,248.55037
2022-05-24,1028120.64,100000.0,928120.64,-0.18872,248.36165
2022-05-25,1016369.29,100000.0,916369.29,-1.14299,247.21866
2022-05-26,1003961.77,100000.0,903961.77,-1.22077,245.99789
2022-05-27,1006481.78,100000.0,906481.78,0.25101,246.24889
2022-05-28,997019.91,100000.0,897019.91,-0.94009,245.3088
2022-05-29,994309.54,100000.0,894309.54,-0.27185,245.03695
2022-05-30,988417.79,100000.0,888417.79,-0.59255,244.44441
2022-05-31,1024249.41,100000.0,924249.41,3.62515,248.06956
2022-06-01,1024249.41,100000.0,924249.41,0.0,248.06956
2022-06-02,1026766.7,100000.0,926766.7,0.24577,248.31532
2022-06-03,1026766.7,100000.0,926766.7,0.0,248.31532
2022-06-04,1025920.48,100000.0,925920.48,-0.08242,248.23291
2022-06-05,1025341.13,100000.0,925341.13,-0.05647,248.17644
2022-06-06,1018868.98,100000.0,918868.98,-0.63122,247.54522
2022-06-07,966234.68,100000.0,866234.68,-5.16595,242.37926
2022-06-08,946451.15,100000.0,846451.15,-2.04749,240.33178
2022-06-09,945780.15,100000.0,845780.15,-0.0709,240.26088
2022-06-10,945780.15,100000.0,845780.15,0.0,240.26088
2022-06-11,964305.55,100000.0,864305.55,1.95874,242.21962
2022-06-12,970904.67,100000.0,870904.67,0.68434,242.90396
2022-06-13,1049989.76,100000.0,949989.76,8.14551,251.04947
2022-06-14,1077371.57,100000.0,977371.57,2.60782,253.65728
2022-06-15,1096817.17,100000.0,996817.17,1.80491,255.4622
2022-06-16,1111853.28,100000.0,1011853.28,1.37089,256.83308
2022-06-17,1124549.73,100000.0,1024549.73,1.14192,257.975
2022-06-18,1124549.73,100000.0,1024549.73,0.0,257.975
2022-06-19,1144129.29,100000.0,1044129.29,1.7411,259.7161
2022-06-20,1154389.8,100000.0,1054389.8,0.8968,260.6129
2022-06-21,1154389.8,100000.0,1054389.8,0.0,260.6129
2022-06-22,1168655.05,100000.0,1068655.05,1.23574,261.84864
2022-06-23,1167641.48,100000.0,1067641.48,-0.08673,261.76191
2022-06-24,1168315.71,100000.0,1068315.71,0.05774,261.81965
2022-06-25,1170462.37,100000.0,1070462.37,0.18374,262.00339
2022-06-26,1172394.79,100000.0,1072394.79,0.1651,262.16849
2022-06-27,1172182.57,100000.0,1072182.57,-0.0181,262.15039
2022-06-28,1172182.57,100000.0,1072182.57,0.0,262.15039
2022-06-29,1175405.77,100000.0,1075405.77,0.27497,262.42536
2022-06-30,1191550.53,100000.0,1091550.53,1.37355,263.79891
2022-07-01,1131745.37,100000.0,1031745.37,-5.0191,258.77981
2022-07-02,1131745.37,100000.0,1031745.37,0.0,258.77981
2022-07-03,1131745.37,100000.0,1031745.37,0.0,258.77981
2022-07-04,1140894.71,100000.0,1040894.71,0.80843,259.58823
2022-07-05,1116727.27,100000.0,1016727.27,-2.11829,257.46995
2022-07-06,1116727.27,100000.0,1016727.27,0.0,257.46995
2022-07-07,1122556.56,100000.0,1022556.56,0.522,257.99194
2022-07-08,1150732.14,100000.0,1050732.14,2.50995,260.50189
2022-07-09,1150732.14,100000.0,1050732.14,0.0,260.50189
2022-07-10,1144317.91,100000.0,1044317.91,-0.5574,259.94449
2022-07-11,1144317.91,100000.0,1044317.91,0.0,259.94449
2022-07-12,1144317.91,100000.0,1044317.91,0.0,259.94449
2022-07-13,1140598.85,100000.0,1040598.85,-0.325,259.61948
2022-07-14,1126353.39,100000.0,1026353.39,-1.24895,258.37054
2022-07-15,1135148.72,100000.0,1035148.72,0.78087,259.15141
2022-07-16,1135148.72,100000.0,1035148.72,0.0,259.15141
2022-07-17,1135148.72,100000.0,1035148.72,0.0,259.15141
2022-07-18,1128570.96,100000.0,1028570.96,-0.57946,258.57194
2022-07-19,1159682.46,100000.0,1059682.46,2.75672,261.32866
2022-07-20,1172481.49,100000.0,1072481.49,1.10367,262.43233
2022-07-21,1182969.34,100000.0,1082969.34,0.8945,263.32683
2022-07-22,1183223.25,100000.0,1083223.25,0.02146,263.34829
2022-07-23,1183223.25,100000.0,1083223.25,0.0,263.34829
2022-07-24,1183223.25,100000.0,1083223.25,0.0,263.34829
2022-07-25,1183223.25,100000.0,1083223.25,0.0,263.34829
2022-07-26,1186069.9,100000.0,1086069.9,0.24058,263.58887
2022-07-27,1189642.56,100000.0,1089642.56,0.30122,263.89009
2022-07-28,1207663.16,100000.0,1107663.16,1.51479,265.40488
2022-07-29,1207663.16,100000.0,1107663.16,0.0,265.40488
2022-07-30,1216983.99,100000.0,1116983.99,0.77181,266.17669
2022-07-31,1226277.01,100000.0,1126277.01,0.76361,266.9403
2022-08-01,1237988.45,100000.0,1137988.45,0.95504,267.89534
2022-08-02,1248958.72,100000.0,1148958.72,0.88614,268.78148
2022-08-03,1248958.72,100000.0,1148958.72,0.0,268.78148
2022-08-04,1252337.16,100000.0,1152337.16,0.2705,269.05198
2022-08-05,1233996.85,100000.0,1133996.85,-1.46449,267.58749
2022-08-06,1234400.67,100000.0,1134400.67,0.03272,267.62022
2022-08-07,1231206.2,100000.0,1131206.2,-0.25879,267.36143
2022-08-08,1231206.2,100000.0,1131206.2,0.0,267.36143
2022-08-09,1223667.25,100000.0,1123667.25,-0.61232,266.74911
2022-08-10,1208086.83,100000.0,1108086.83,-1.27326,265.47585
2022-08-11,1213308.26,100000.0,1113308.26,0.43221,265.90806
2022-08-12,1212701.99,100000.0,1112701.99,-0.04997,265.85809
2022-08-13,1222139.77,100000.0,1122139.77,0.77824,266.63633
2022-08-14,1222139.77,100000.0,1122139.77,0.0,266.63633
2022-08-15,1214013.85,100000.0,1114013.85,-0.66489,265.97144
2022-08-16,1214013.85,100000.0,1114013.85,0.0,265.97144
2022-08-17,1214013.85,100000.0,1114013.85,0.0,265.97144
2022-08-18,1218743.09,100000.0,1118743.09,0.38955,266.361
2022-08-19,1284100.66,100000.0,1184100.66,5.3627,271.7237
2022-08-20,1324914.34,100000.0,1224914.34,3.17839,274.90208
2022-08-21,1324914.34,100000.0,1224914.34,0.0,274.90208
2022-08-22,1339897.74,100000.0,1239897.74,1.1309,276.03298
2022-08-23,1339897.74,100000.0,1239897.74,0.0,276.03298
2022-08-24,1339897.74,100000.0,1239897.74,0.0,276.03298
2022-08-25,1339897.74,100000.0,1239897.74,0.0,276.03298
2022-08-26,1332098.12,100000.0,1232098.12,-0.58211,275.45087
2022-08-27,1366733.1,100000.0,1266733.1,2.60003,278.05091
2022-08-28,1366733.1,100000.0,1266733.1,0.0,278.05091
2022-08-29,1379024.0,100000.0,1279024.0,0.89929,278.9502
2022-08-30,1369878.29,100000.0,1269878.29,-0.6632,278.287
2022-08-31,1337036.92,100000.0,1237036.92,-2.39739,275.8896
2022-09-01,1326182.96,100000.0,1226182.96,-0.81179,275.07781
2022-09-02,1317348.71,100000.0,1217348.71,-0.66614,274.41167
2022-09-03,1317348.71,100000.0,1217348.71,0.0,274.41167
2022-09-04,1317348.71,100000.0,1217348.71,0.0,274.41167
2022-09-05,1318264.8,100000.0,1218264.8,0.06954,274.48121
2022-09-06,1319559.94,100000.0,1219559.94,0.09825,274.57946
2022-09-07,1327440.95,100000.0,1227440.95,0.59725,275.1767
2022-09-08,1327440.95,100000.0,1227440.95,0.0,275.1767
2022-09-09,1392784.66,100000.0,1292784.66,4.92253,280.09923
2022-09-10,1429501.99,100000.0,1329501.99,2.63625,282.73549
2022-09-11,1437724.35,100000.0,1337724.35,0.57519,283.31068
2022-09-12,1476350.25,100000.0,1376350.25,2.6866,285.99728
2022-09-13,1476350.25,100000.0,1376350.25,0.0,285.99728
2022-09-14,1483581.29,100000.0,1383581.29,0.48979,286.48707
2022-09-15,1490261.31,100000.0,1390261.31,0.45026,286.93733
2022-09-16,1490261.31,100000.0,1390261.31,0.0,286.93733
2022-09-17,1499375.51,100000.0,1399375.51,0.61158,287.54892
2022-09-18,1504342.11,100000.0,1404342.11,0.33124,287.88016
2022-09-19,1509991.02,100000.0,1409991.02,0.37551,288.25567
2022-09-20,1509991.02,100000.0,1409991.02,0.0,288.25567
2022-09-21,1486848.3,100000.0,1386848.3,-1.53264,286.72303
2022-09-22,1490756.3,100000.0,1390756.3,0.26284,286.98587
2022-09-23,1499624.28,100000.0,1399624.28,0.59486,287.58073
2022-09-24,1495830.99,100000.0,1395830.99,-0.25295,287.32778
2022-09-25,1508253.59,100000.0,1408253.59,0.83048,288.15826
2022-09-26,1508253.59,100000.0,1408253.59,0.0,288.15826
2022-09-27,1500524.71,100000.0,1400524.71,-0.51244,287.64582
2022-09-28,1488428.45,100000.0,1388428.45,-0.80614,286.83969
2022-09-29,1508989.96,100000.0,1408989.96,1.38142,288.22111
2022-09-30,1497986.11,100000.0,1397986.11,-0.72922,287.49189
2022-10-01,1488123.25,100000.0,1388123.25,-0.65841,286.83348
2022-10-02,1488123.25,100000.0,1388123.25,0.0,286.83348
2022-10-03,1497355.5,100000.0,1397355.5,0.6204,287.45388
2022-10-04,1497564.34,100000.0,1397564.34,0.01395,287.46783
2022-10-05,1497176.25,100000.0,1397176.25,-0.02591,287.44191
2022-10-06,1497176.25,100000.0,1397176.25,0.0,287.44191
2022-10-07,1489040.81,100000.0,1389040.81,-0.54339,286.89853
2022-10-08,1488796.12,100000.0,1388796.12,-0.01643,286.88209
2022-10-09,1491323.94,100000.0,1391323.94,0.16979,287.05188
2022-10-10,1503992.24,100000.0,1403992.24,0.84947,287.90135
2022-10-11,1499536.86,100000.0,1399536.86,-0.29624,287.60511
2022-10-12,1499344.37,100000.0,1399344.37,-0.01284,287.59228
2022-10-13,1457081.65,100000.0,1357081.65,-2.81875,284.77353
2022-10-14,1443323.06,100000.0,1343323.06,-0.94426,283.82927
2022-10-15,1443323.06,100000.0,1343323.06,0.0,283.82927
2022-10-16,1424335.39,100000.0,1324335.39,-1.31555,282.51372
2022-10-17,1414691.07,100000.0,1314691.07,-0.67711,281.83661
2022-10-18,1412466.05,100000.0,1312466.05,-0.15728,281.67933
2022-10-19,1412236.06,100000.0,1312236.06,-0.01628,281.66305
2022-10-20,1409739.02,100000.0,1309739.02,-0.17681,281.48623
2022-10-21,1391844.34,100000.0,1291844.34,-1.26936,280.21687
2022-10-22,1391844.34,100000.0,1291844.34,0.0,280.21687
2022-10-23,1391844.34,100000.0,1291844.34,0.0,280.21687
2022-10-24,1368059.09,100000.0,1268059.09,-1.7089,278.50797
2022-10-25,1415221.08,100000.0,1315221.08,3.44736,281.95534
2022-10-26,1476303.56,100000.0,1376303.56,4.31611,286.27144
2022-10-27,1483391.04,100000.0,1383391.04,0.48008,286.75153
2022-10-28,1478976.62,100000.0,1378976.62,-0.29759,286.45394
2022-10-29,1478976.62,100000.0,1378976.62,0.0,286.45394
2022-10-30,1478976.62,100000.0,1378976.62,0.0,286.45394
2022-10-31,1478976.62,100000.0,1378976.62,0.0,286.45394
2022-11-01,1478976.62,100000.0,1378976.62,0.0,286.45394
2022-11-02,1478976.62,100000.0,1378976.62,0.0,286.45394
2022-11-03,1476439.08,100000.0,1376439.08,-0.17157,286.28236
2022-11-04,1445602.48,100000.0,1345602.48,-2.08858,284.19378
2022-11-05,1485958.07,100000.0,1385958.07,2.79161,286.98539
2022-11-06,1485958.07,100000.0,1385958.07,0.0,286.98539
2022-11-07,1491598.6,100000.0,1391598.6,0.37959,287.36498
2022-11-08,1563235.35,100000.0,1463235.35,4.80268,292.16767
2022-11-09,1533223.18,100000.0,1433223.18,-1.91988,290.24779
2022-11-10,1549441.22,100000.0,1449441.22,1.05777,291.30557
2022-11-11,1561036.56,100000.0,1461036.56,0.74836,292.05392
2022-11-12,1568082.14,100000.0,1468082.14,0.45134,292.50526
2022-11-13,1570050.67,100000.0,1470050.67,0.12554,292.6308
2022-11-14,1572914.18,100000.0,1472914.18,0.18238,292.81318
2022-11-15,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-16,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-17,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-18,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-19,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-20,1572914.18,100000.0,1472914.18,0.0,292.81318
2022-11-21,1579929.73,100000.0,1479929.73,0.44602,293.2592
2022-11-22,1568464.12,100000.0,1468464.12,-0.7257,292.5335
2022-11-23,1555106.03,100000.0,1455106.03,-0.85167,291.68183
2022-11-24,1559871.85,100000.0,1459871.85,0.30646,291.9883
2022-11-25,1545596.81,100000.0,1445596.81,-0.91514,291.07315
2022-11-26,1548084.19,100000.0,1448084.19,0.16093,291.23409
2022-11-27,1548084.19,100000.0,1448084.19,0.0,291.23409
2022-11-28,1548084.19,100000.0,1448084.19,0.0,291.23409
2022-11-29,1534221.72,100000.0,1434221.72,-0.89546,290.33863
2022-11-30,1484404.75,100000.0,1384404.75,-3.24705,287.09158
2022-12-01,1491945.02,100000.0,1391945.02,0.50797,287.59954
2022-12-02,1491945.02,100000.0,1391945.02,0.0,287.59954
2022-12-03,1501144.78,100000.0,1401144.78,0.61663,288.21617
2022-12-04,1501144.78,100000.0,1401144.78,0.0,288.21617
2022-12-05,1474992.6,100000.0,1374992.6,-1.74215,286.47402
2022-12-06,1472292.61,100000.0,1372292.61,-0.18305,286.29097
2022-12-07,1472292.61,100000.0,1372292.61,0.0,286.29097
2022-12-08,1452622.69,100000.0,1352622.69,-1.33601,284.95496
2022-12-09,1446847.65,100000.0,1346847.65,-0.39756,284.55741
2022-12-10,1446847.65,100000.0,1346847.65,0.0,284.55741
2022-12-11,1446847.65,100000.0,1346847.65,0.0,284.55741
2022-12-12,1425197.45,100000.0,1325197.45,-1.49637,283.06103
2022-12-13,1454569.71,100000.0,1354569.71,2.06093,285.12196
2022-12-14,1481846.63,100000.0,1381846.63,1.87526,286.99722
2022-12-15,1472746.63,100000.0,1372746.63,-0.6141,286.38312
2022-12-16,1483849.89,100000.0,1383849.89,0.75392,287.13703
2022-12-17,1503975.03,100000.0,1403975.03,1.35628,288.49331
2022-12-18,1523712.57,100000.0,1423712.57,1.31236,289.80567
2022-12-19,1534150.1,100000.0,1434150.1,0.68501,290.49068
2022-12-20,1511859.24,100000.0,1411859.24,-1.45298,289.0377
2022-12-21,1511627.97,100000.0,1411627.97,-0.0153,289.0224
2022-12-22,1511627.97,100000.0,1411627.97,0.0,289.0224
2022-12-23,1511627.97,100000.0,1411627.97,0.0,289.0224
2022-12-24,1511627.97,100000.0,1411627.97,0.0,289.0224
2022-12-25,1511627.97,100000.0,1411627.97,0.0,289.0224
2022-12-26,1511627.97,100000.0,1411627.97,0.0,289.0224
2022-12-27,1505403.01,100000.0,1405403.01,-0.41181,288.6106
2022-12-28,1505740.52,100000.0,1405740.52,0.02242,288.63302
2022-12-29,1506048.04,100000.0,1406048.04,0.02042,288.65344
2022-12-30,1506048.04,100000.0,1406048.04,0.0,288.65344
2022-12-31,1506048.04,100000.0,1406048.04,0.0,288.65344
2023-01-01,1506048.04,100000.0,1406048.04,0.0,288.65344
2023-01-02,1500760.57,100000.0,1400760.57,-0.35108,288.30236
2023-01-03,1500823.05,100000.0,1400823.05,0.00416,288.30652
2023-01-04,1496623.05,100000.0,1396623.05,-0.27985,288.02667
2023-01-05,1495073.03,100000.0,1395073.03,-0.10357,287.92311
2023-01-06,1490073.03,100000.0,1390073.03,-0.33443,287.58868
2023-01-07,1486057.79,100000.0,1386057.79,-0.26947,287.31921
2023-01-08,1486057.79,100000.0,1386057.79,0.0,287.31921
2023-01-09,1511081.13,100000.0,1411081.13,1.68387,289.00308
2023-01-10,1512268.61,100000.0,1412268.61,0.07858,289.08167
2023-01-11,1508462.3,100000.0,1408462.3,-0.2517,288.82997
2023-01-12,1558581.93,100000.0,1458581.93,3.32256,292.15254
2023-01-13,1612662.5,100000.0,1512662.5,3.46986,295.62239
2023-01-14,1545056.96,100000.0,1445056.96,-4.19217,291.43023
2023-01-15,1554260.39,100000.0,1454260.39,0.59567,292.02589
2023-01-16,1557694.95,100000.0,1457694.95,0.22098,292.24687
2023-01-17,1561968.78,100000.0,1461968.78,0.27437,292.52124
2023-01-18,1565098.55,100000.0,1465098.55,0.20037,292.72161
2023-01-19,1565098.55,100000.0,1465098.55,0.0,292.72161
2023-01-20,1570401.07,100000.0,1470401.07,0.3388,293.06041
2023-01-21,1570401.07,100000.0,1470401.07,0.0,293.06041
2023-01-22,1570401.07,100000.0,1470401.07,0.0,293.06041
2023-01-23,1562219.12,100000.0,1462219.12,-0.52101,292.5394
2023-01-24,1562219.12,100000.0,1462219.12,0.0,292.5394
2023-01-25,1567517.15,100000.0,1467517.15,0.33913,292.87854
2023-01-26,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-01-27,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-01-28,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-01-29,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-01-30,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-01-31,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-01,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-02,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-03,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-04,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-05,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-06,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-07,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-08,1567517.15,100000.0,1467517.15,0.0,292.87854
2023-02-09,1626761.12,100000.0,1526761.12,3.77948,296.65801
2023-02-10,1635679.92,100000.0,1535679.92,0.54826,297.20627
2023-02-11,1635679.92,100000.0,1535679.92,0.0,297.20627
2023-02-12,1635362.7,100000.0,1535362.7,-0.01939,297.18688
2023-02-13,1637252.68,100000.0,1537252.68,0.11557,297.30245
2023-02-14,1637252.68,100000.0,1537252.68,0.0,297.30245
